2022-01-24 12:45:21,2022-01-24 12:45:21,,지능정보융합학과,120,지능정보융합학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,지리교육과,121,지리교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,지리학과,122,지리학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,철학과,123,철학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,체육교육과,124,체육교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,치의과학과,125,치의과학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,치의학과,126,치의학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,컴퓨터공학부,127,컴퓨터공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,통계학과,128,통계학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,푸드테크학과,129,푸드테크학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,항공우주공학과,130,항공우주공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,행정대학원,131,행정대학원,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,행정학과,132,행정학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,헬스케어융합학과,133,헬스케어융합학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,혁신공유학부,134,혁신공유학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정  비교문학전공,135,협동과정  비교문학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정  서양고전학전공,136,협동과정  서양고전학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정  여성학전공,137,협동과정  여성학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정  인지과학전공,138,협동과정  인지과학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정  조경학,139,협동과정  조경학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 가정교육전공,140,협동과정 가정교육전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 계산과학전공,141,협동과정 계산과학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 공연예술학전공,142,협동과정 공연예술학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 글로벌교육협력전공,143,협동과정 글로벌교육협력전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 기록학전공,144,협동과정 기록학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 기술경영·경제·정책전공,145,협동과정 기술경영·경제·정책전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 농림기상학,146,협동과정 농림기상학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 농생명유전체학전공,147,협동과정 농생명유전체학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 뇌과학전공,148,협동과정 뇌과학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 도시설계학전공,149,협동과정 도시설계학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 미술경영,150,협동과정 미술경영,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 미술교육전공,151,협동과정 미술교육전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 바이오엔지니어링전공,152,협동과정 바이오엔지니어링전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 생물정보학전공,153,협동과정 생물정보학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 우주시스템전공,154,협동과정 우주시스템전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 유아교육전공,155,협동과정 유아교육전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 유전공학전공,156,협동과정 유전공학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 음악교육전공,157,협동과정 음악교육전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 의료정보학전공,158,협동과정 의료정보학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 인공지능전공,159,협동과정 인공지능전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 임상약리학전공,160,협동과정 임상약리학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 종양생물학전공,161,협동과정 종양생물학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 줄기세포생물학전공,162,협동과정 줄기세포생물학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 특수교육전공,163,협동과정 특수교육전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 평화·통일학전공,164,협동과정 평화·통일학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정 환경교육전공,165,협동과정 환경교육전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,협동과정생물물리및화학생물학전공,166,협동과정생물물리및화학생물학전공,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,화학교육과,167,화학교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,화학부,168,화학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,화학생물공학부,169,화학생물공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,환경계획학과,170,환경계획학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,환경대학원,171,환경대학원,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,환경보건학과,172,환경보건학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,환경조경학과,173,환경조경학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,휴먼시스템의학과,174,휴먼시스템의학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,과학적 사고와 실험,1,과학적 사고와 실험,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,대학과 리더쉽,2,대학과 리더쉽,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,문화와 예술,3,문화와 예술,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,사고와 표현,4,사고와 표현,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,생명과 환경,5,생명과 환경,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,수량적 분석과 추론,6,수량적 분석과 추론,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,언어와 문학,7,언어와 문학,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,역사와 철학,8,역사와 철학,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,예술실기,9,예술실기,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,외국어,10,외국어,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,인간과 사회,11,인간과 사회,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,자연과 기술,12,자연과 기술,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,정치와 경제,13,정치와 경제,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,창의와 융합,14,창의와 융합,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,체육,15,체육,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,컴퓨터와 정보 활용,16,컴퓨터와 정보 활용,6,
2022-01-24 12:45:21,2022-01-24 12:45:21,,한국의 이해,17,한국의 이해,6,
